Date,Price,Tckr,Rvn,Title,Freq,Units,Adjustment,LastUpdt,Popularity,Since,Notes
2020-03-13,1.1,SOFR,-8.333333333333323,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-16,0.26,SOFR,-76.36363636363637,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-17,0.54,SOFR,107.69230769230771,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-18,0.1,SOFR,-81.4814814814815,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-19,0.06,SOFR,-40.00000000000001,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-20,0.04,SOFR,-33.33333333333333,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-23,0.02,SOFR,-50,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-24,0.01,SOFR,-50,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-25,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-26,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-27,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-30,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-03-31,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-01,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-02,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-03,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-06,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-07,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-08,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-09,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-13,0.02,SOFR,100,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-14,0.06,SOFR,199.99999999999994,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-15,0.03,SOFR,-50,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-16,0.03,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-17,0.03,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-20,0.02,SOFR,-33.33333333333333,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-21,0.01,SOFR,-50,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-22,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-23,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-24,0.03,SOFR,199.99999999999994,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-27,0.03,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-28,0.01,SOFR,-66.66666666666666,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-29,0.01,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-04-30,0.04,SOFR,300,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-01,0.03,SOFR,-25.000000000000007,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-04,0.05,SOFR,66.66666666666669,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-05,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-06,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-07,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-08,0.06,SOFR,19.99999999999999,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-11,0.06,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-12,0.06,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-13,0.04,SOFR,-33.33333333333333,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-14,0.02,SOFR,-50,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-15,0.05,SOFR,150,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-18,0.04,SOFR,-20.000000000000004,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-19,0.04,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-20,0.01,SOFR,-75,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-21,0.02,SOFR,100,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-22,0.04,SOFR,100,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-26,0.06,SOFR,49.999999999999986,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-27,0.06,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-28,0.06,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-05-29,0.06,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-01,0.06,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-02,0.07,SOFR,16.666666666666682,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-03,0.06,SOFR,-14.285714285714295,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-04,0.07,SOFR,16.666666666666682,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-05,0.07,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-08,0.07,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-09,0.08,SOFR,14.285714285714276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-10,0.07,SOFR,-12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-11,0.08,SOFR,14.285714285714276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-12,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-15,0.09,SOFR,12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-16,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-17,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-18,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-19,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-22,0.08,SOFR,-11.111111111111107,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-23,0.07,SOFR,-12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-24,0.08,SOFR,14.285714285714276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-25,0.09,SOFR,12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-26,0.08,SOFR,-11.111111111111107,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-29,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-06-30,0.1,SOFR,25.000000000000007,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-01,0.11,SOFR,9.999999999999995,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-02,0.11,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-06,0.1,SOFR,-9.090909090909086,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-07,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-08,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-09,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-10,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-13,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-14,0.11,SOFR,9.999999999999995,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-15,0.13,SOFR,18.181818181818183,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-16,0.12,SOFR,-7.692307692307699,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-17,0.12,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-20,0.12,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-21,0.11,SOFR,-8.33333333333333,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-22,0.1,SOFR,-9.090909090909086,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-23,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-24,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-27,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-28,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-29,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-30,0.1,SOFR,11.111111111111121,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-07-31,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-03,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-04,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-05,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-06,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-07,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-10,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-11,0.1,SOFR,11.111111111111121,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-12,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-13,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-14,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-17,0.1,SOFR,11.111111111111121,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-18,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-19,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-20,0.07,SOFR,-22.222222222222214,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-21,0.07,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-24,0.08,SOFR,14.285714285714276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-25,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-26,0.07,SOFR,-12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-27,0.07,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-28,0.07,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-08-31,0.09,SOFR,28.57142857142855,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-01,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-02,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-03,0.1,SOFR,11.111111111111121,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-04,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-08,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-09,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-10,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-11,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-14,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-15,0.1,SOFR,11.111111111111121,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-16,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-17,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-18,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-21,0.08,SOFR,-11.111111111111107,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-22,0.07,SOFR,-12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-23,0.06,SOFR,-14.285714285714295,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-24,0.07,SOFR,16.666666666666682,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-25,0.08,SOFR,14.285714285714276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-28,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-29,0.07,SOFR,-12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-09-30,0.08,SOFR,14.285714285714276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-01,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-02,0.1,SOFR,25.000000000000007,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-05,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-06,0.1,SOFR,11.111111111111121,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-07,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-08,0.08,SOFR,-11.111111111111107,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-09,0.09,SOFR,12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-13,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-14,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-15,0.1,SOFR,11.111111111111121,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-16,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-19,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-20,0.08,SOFR,-11.111111111111107,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-21,0.07,SOFR,-12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-22,0.07,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-23,0.08,SOFR,14.285714285714276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-26,0.09,SOFR,12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-27,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-28,0.08,SOFR,-11.111111111111107,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-29,0.09,SOFR,12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-10-30,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-02,0.11,SOFR,22.222222222222225,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-03,0.1,SOFR,-9.090909090909086,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-04,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-05,0.11,SOFR,9.999999999999995,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-06,0.1,SOFR,-9.090909090909086,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-09,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-10,0.1,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-12,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-13,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-16,0.1,SOFR,11.111111111111121,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-17,0.09,SOFR,-10.000000000000009,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-18,0.07,SOFR,-22.222222222222214,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-19,0.06,SOFR,-14.285714285714295,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-20,0.05,SOFR,-16.66666666666666,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-23,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-24,0.07,SOFR,40.00000000000001,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-25,0.08,SOFR,14.285714285714276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-27,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-11-30,0.09,SOFR,12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-01,0.08,SOFR,-11.111111111111107,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-02,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-03,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-04,0.09,SOFR,12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-07,0.08,SOFR,-11.111111111111107,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-08,0.07,SOFR,-12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-09,0.08,SOFR,14.285714285714276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-10,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-11,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-14,0.08,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-15,0.09,SOFR,12.499999999999993,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-16,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-17,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-18,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-21,0.09,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-22,0.07,SOFR,-22.222222222222214,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-23,0.06,SOFR,-14.285714285714295,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2020-12-24,0.08,SOFR,33.33333333333334,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
