Date,Price,Tckr,Rvn,Title,Freq,Units,Adjustment,LastUpdt,Popularity,Since,Notes
2006-08-03,6.27,MORTGAGE5US,-1.2598425196850405,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-10,6.21,MORTGAGE5US,-0.9569377990430561,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-17,6.18,MORTGAGE5US,-0.4830917874396175,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24,6.14,MORTGAGE5US,-0.647249190938512,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-31,6.11,MORTGAGE5US,-0.48859934853419157,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-07,6.14,MORTGAGE5US,0.4909983633387784,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-14,6.1,MORTGAGE5US,-0.6514657980456032,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-21,6.08,MORTGAGE5US,-0.32786885245900943,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-28,6,MORTGAGE5US,-1.3157894736842117,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05,6,MORTGAGE5US,0,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-12,6.1,MORTGAGE5US,1.6666666666666607,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-19,6.11,MORTGAGE5US,0.1639344262295193,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-26,6.14,MORTGAGE5US,0.4909983633387784,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-02,6.05,MORTGAGE5US,-1.4657980456026036,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-09,6.08,MORTGAGE5US,0.49586776859504544,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16,6.04,MORTGAGE5US,-0.6578947368421059,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-22,5.99,MORTGAGE5US,-0.827814569536421,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-30,5.95,MORTGAGE5US,-0.6677796327212026,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-07,5.92,MORTGAGE5US,-0.5042016806722731,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-14,5.92,MORTGAGE5US,0,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-21,5.96,MORTGAGE5US,0.6756756756756763,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-28,5.98,MORTGAGE5US,0.33557046979866545,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-04,6.02,MORTGAGE5US,0.6688963210702198,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-11,6.03,MORTGAGE5US,0.16611295681064245,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-18,6.04,MORTGAGE5US,0.16583747927031153,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-25,6,MORTGAGE5US,-0.6622516556291397,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-01,6.04,MORTGAGE5US,0.6666666666666672,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-08,5.99,MORTGAGE5US,-0.827814569536421,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-15,6.01,MORTGAGE5US,0.33388981636059384,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-22,5.96,MORTGAGE5US,-0.831946755407651,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-01,5.93,MORTGAGE5US,-0.5033557046979908,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-08,5.9,MORTGAGE5US,-0.5059021922428223,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-15,5.9,MORTGAGE5US,0,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-22,5.91,MORTGAGE5US,0.1694915254237252,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-29,5.88,MORTGAGE5US,-0.5076142131979737,NA,NA,NA,NA,NA,NA,NA,NA
2007-04-05,5.92,MORTGAGE5US,0.680272108843538,NA,NA,NA,NA,NA,NA,NA,NA
2007-04-12,5.93,MORTGAGE5US,0.16891891891891533,NA,NA,NA,NA,NA,NA,NA,NA
2007-04-19,5.92,MORTGAGE5US,-0.16863406408094075,NA,NA,NA,NA,NA,NA,NA,NA
2007-04-26,5.88,MORTGAGE5US,-0.6756756756756763,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-03,5.87,MORTGAGE5US,-0.1700680272108807,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-10,5.89,MORTGAGE5US,0.340715502555359,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-17,5.92,MORTGAGE5US,0.509337860780989,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-24,6.02,MORTGAGE5US,1.689189189189183,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-31,6.19,MORTGAGE5US,2.8239202657807447,NA,NA,NA,NA,NA,NA,NA,NA
2007-06-07,6.24,MORTGAGE5US,0.8077544426494316,NA,NA,NA,NA,NA,NA,NA,NA
2007-06-14,6.37,MORTGAGE5US,2.0833333333333313,NA,NA,NA,NA,NA,NA,NA,NA
2007-06-21,6.31,MORTGAGE5US,-0.9419152276295211,NA,NA,NA,NA,NA,NA,NA,NA
